date,day_index,reservoir_level_m,temperature_c,is_anomaly,piezometer_P1_m,piezometer_P2_m,piezometer_P3_m,piezometer_P4_m,piezometer_P5_m,piezometer_P6_m,piezometer_P7_m,piezometer_P8_m,displacement_D1_mm,displacement_D2_mm,displacement_D3_mm
2023-04-25,1575,35.636,20.6,0,31.518,25.404,19.952,15.665,11.859,8.337,4.808,2.497,1.0117,0.5326,0.3298
2023-04-26,1576,35.33,18.83,0,31.465,25.09,20.032,15.18,12.097,8.287,5.23,2.304,0.8197,0.3856,0.3385
2023-04-27,1577,36.06,21.15,0,31.576,25.796,20.635,15.883,12.161,8.211,4.871,2.228,1.1584,0.5681,0.4157
2023-04-28,1578,35.688,22.07,0,31.706,25.138,19.996,15.407,12.386,8.64,4.715,2.204,1.2771,0.6823,0.2733
2023-04-29,1579,36.58,17.62,0,32.477,25.995,20.533,16.015,12.197,8.326,5.207,2.199,0.5917,0.3832,0.3871
2023-04-30,1580,35.897,22.48,0,31.771,26.072,19.813,15.574,12.016,8.632,5.281,2.24,1.3399,0.6877,0.395
2023-05-01,1581,34.688,20.16,0,30.945,24.825,19.336,15.367,12.042,8.134,4.875,2.1,0.9683,0.483,0.342
2023-05-02,1582,33.965,21.12,0,29.927,24.196,19.441,14.838,11.582,8.027,4.404,1.76,1.1382,0.5067,0.2789
2023-05-03,1583,34.714,21.52,0,30.468,24.733,19.827,14.966,11.651,8.231,4.679,2.104,1.0947,0.6395,0.3842
2023-05-04,1584,35.262,22.33,0,31.382,24.861,19.777,15.524,12.314,8.379,4.897,2.174,1.3293,0.4838,0.4235
2023-05-05,1585,34.415,20.77,0,30.507,24.5,19.452,14.62,11.315,7.842,4.802,2.041,1.0637,0.5233,0.289
2023-05-06,1586,35.288,23.69,0,31.474,25.161,19.767,15.27,11.701,7.954,4.784,1.997,1.5745,0.5917,0.3596
2023-05-07,1587,34.54,23.36,0,30.432,24.555,19.612,15.01,11.538,8.132,4.95,2.344,1.4603,0.5797,0.4055
2023-05-08,1588,34.936,21.84,0,30.903,24.873,19.52,15.335,12.156,8.374,4.954,1.807,1.1734,0.5051,0.3745
2023-05-09,1589,34.24,25.34,0,30.241,24.401,19.353,14.848,11.743,7.916,4.327,2.637,1.8179,0.7964,0.3639
2023-05-10,1590,35.264,22.83,0,31.495,24.921,20.119,15.197,11.672,8.209,4.645,2.487,1.4574,0.6472,0.4135
2023-05-11,1591,34.498,23.37,0,30.54,24.415,18.952,15.112,11.7,8.076,4.303,2.09,1.3283,0.6866,0.3812
2023-05-12,1592,33.168,21.47,0,29.64,23.703,18.431,14.403,11.475,7.548,4.375,1.929,1.1799,0.4967,0.3502
2023-05-13,1593,33.396,22.67,0,29.151,23.661,18.624,14.264,11.292,8.035,4.872,1.919,1.1811,0.5331,0.3277
2023-05-14,1594,34.533,21.53,0,30.622,24.991,19.396,15.422,11.743,7.945,4.809,1.914,1.1588,0.4907,0.2794
2023-05-15,1595,34.279,23.39,0,30.466,24.362,19.228,14.924,11.286,7.785,4.483,2.294,1.4717,0.6123,0.3761
2023-05-16,1596,34.08,25.2,0,30.48,24.248,19.082,15.12,11.371,8.022,4.706,2.026,1.7283,0.6165,0.3554
2023-05-17,1597,33.407,24.36,0,29.714,23.582,18.61,14.824,11.189,8.041,4.687,1.839,1.6103,0.6427,0.3806
2023-05-18,1598,33.735,22.7,0,29.937,24.063,18.724,14.511,11.165,7.747,4.576,2.032,1.3533,0.557,0.3975
2023-05-19,1599,33.425,25.33,0,29.985,23.923,18.805,14.796,10.976,8.156,4.678,1.939,1.8362,0.7084,0.3423
2023-05-20,1600,33.458,23.8,0,29.793,23.518,18.704,14.38,11.722,7.443,4.391,2.086,1.5955,0.6686,0.4114
2023-05-21,1601,33.049,27.3,0,29.172,23.1,18.421,14.406,11.021,7.978,4.733,1.946,2.0671,0.8514,0.443
2023-05-22,1602,32.885,22.8,0,29.346,23.24,18.349,13.899,10.861,7.539,4.625,1.899,1.3602,0.6098,0.3834
2023-05-23,1603,33.773,24.91,0,30.001,24.033,18.745,14.288,11.398,7.928,4.583,1.993,1.7533,0.7433,0.488
2023-05-24,1604,33.605,24.96,0,29.533,23.427,18.766,14.596,11.465,7.891,4.537,1.787,1.743,0.6423,0.3636
2023-05-25,1605,32.778,23.12,0,29.065,23.253,18.246,14.359,11.24,7.681,4.548,1.79,1.3989,0.6065,0.2553
2023-05-26,1606,32.71,22.7,0,29.186,23.337,18.334,14.195,10.833,7.589,3.983,2.147,1.3898,0.5707,0.4229
2023-05-27,1607,32.138,24.69,0,28.573,22.716,18.153,14.027,10.676,7.42,4.437,1.983,1.6177,0.5623,0.4105
2023-05-28,1608,33.545,25.54,0,29.33,23.802,19.055,14.623,11.147,7.532,4.538,2.351,1.756,0.6574,0.4449
2023-05-29,1609,32.642,29.55,0,28.693,22.741,18.245,13.605,10.743,7.687,4.385,2.175,2.3707,0.9767,0.5688
2023-05-30,1610,32.309,22.3,0,28.368,22.625,17.739,14.103,10.869,7.542,4.186,1.728,1.284,0.6362,0.294
2023-05-31,1611,32.75,25.35,0,28.91,23.205,18.303,14.096,10.574,7.446,3.955,2.188,1.7506,0.6692,0.3966
2023-06-01,1612,31.612,25.23,0,28.148,22.582,17.454,14.021,10.741,7.241,4.188,1.683,1.7458,0.7135,0.3082
2023-06-02,1613,32.727,25.3,0,28.918,23.299,18.169,14.33,11.064,7.752,4.506,1.927,1.7875,0.6562,0.4179
2023-06-03,1614,30.805,25.71,0,26.943,21.919,17.25,13.292,10.195,7.197,3.902,1.821,1.6972,0.6491,0.4123
2023-06-04,1615,31.003,27.43,0,27.064,21.597,17.177,13.552,10.627,7.157,3.785,1.912,2.1044,0.8711,0.4882
2023-06-05,1616,31.639,26.15,0,27.691,22.524,17.53,13.585,10.341,7.416,3.911,1.593,1.8498,0.7499,0.3244
2023-06-06,1617,31.152,26.33,0,27.477,21.763,17.575,13.653,10.167,7.496,4.012,1.964,1.8996,0.814,0.4234
2023-06-07,1618,31.783,27.92,0,28.515,22.417,17.498,13.376,10.598,7.765,4.358,1.884,2.1414,0.8804,0.4337
2023-06-08,1619,32.377,26.1,0,28.813,23.039,18.061,13.933,10.803,7.756,4.244,2.067,1.7869,0.7239,0.4277
2023-06-09,1620,31.133,29.18,0,27.472,22.127,17.308,13.292,10.332,7.092,4.252,1.862,2.3046,0.9368,0.6028
2023-06-10,1621,31.783,25.24,0,27.991,22.171,17.487,13.821,10.336,6.998,4.491,1.735,1.6359,0.7506,0.4197
2023-06-11,1622,31.188,24.22,0,27.023,21.887,17.459,13.647,10.437,7.4,4.367,2.008,1.528,0.5946,0.2927
2023-06-12,1623,31.332,25.82,0,27.455,22.276,17.741,13.441,10.68,7.33,4.198,1.546,1.8101,0.7397,0.4058
2023-06-13,1624,31.292,27.04,0,27.696,22.211,17.536,13.621,10.183,7.014,3.637,1.411,1.8919,0.8607,0.3989
2023-06-14,1625,30.653,26.13,0,27.04,21.982,16.871,13.351,10.207,7.026,4.006,1.565,1.8912,0.7088,0.2874
2023-06-15,1626,31.635,25.92,0,27.691,22.361,17.751,13.724,10.394,7.184,4.044,1.783,1.8484,0.8243,0.4273
2023-06-16,1627,31.06,26.43,0,27.433,21.64,17.199,13.819,10.234,7.073,4.128,1.74,1.9603,0.6732,0.4593
2023-06-17,1628,31.241,25.76,0,27.527,21.824,17.03,13.488,9.868,7.285,4.013,1.95,1.7932,0.7601,0.4715
2023-06-18,1629,31.119,26.87,0,27.622,21.503,17.52,13.33,10.056,7.29,4.334,1.773,1.9838,0.8163,0.4275
2023-06-19,1630,30.984,28.19,0,27.361,21.691,17.101,13.056,10.247,7.121,3.783,1.669,2.0584,0.7283,0.4133
2023-06-20,1631,31.576,24.64,0,27.544,21.849,17.79,13.282,10.243,6.915,4.016,1.381,1.5846,0.5983,0.3615
2023-06-21,1632,30.858,26.24,0,27.141,21.648,17.036,13.506,10.146,7.153,3.822,2.043,1.8624,0.7972,0.3721
2023-06-22,1633,30.811,28.45,0,26.916,21.649,17.245,13.377,10.099,6.967,4.081,1.435,2.1202,0.8612,0.5732
2023-06-23,1634,30.657,27.74,0,27.071,21.287,16.587,13.232,9.73,7.453,3.744,1.695,2.0214,0.7906,0.3812
2023-06-24,1635,30.352,25.99,0,26.661,21.361,16.939,13.011,9.88,7.085,3.794,1.676,1.8379,0.681,0.4957
2023-06-25,1636,29.692,25.29,0,26.332,20.802,16.258,12.582,9.722,7.136,3.6,1.537,1.674,0.7058,0.432
2023-06-26,1637,30.447,26.49,0,26.585,20.994,16.695,12.886,9.606,6.296,3.925,1.408,1.9371,0.7817,0.4174
2023-06-27,1638,29.633,27.25,0,26.044,20.874,16.485,12.544,10.061,6.845,3.747,1.587,1.9914,0.7879,0.4644
2023-06-28,1639,29.848,27.83,0,26.147,20.883,16.391,12.513,9.955,6.494,3.632,1.687,2.0551,0.7782,0.3481
2023-06-29,1640,29.681,23.19,0,26.351,20.424,16.165,12.553,9.718,6.637,3.726,1.328,1.4622,0.549,0.3069
2023-06-30,1641,29.697,26.18,0,26.164,21.16,16.253,12.69,9.872,6.703,3.541,1.487,1.7974,0.7361,0.4046
2023-07-01,1642,29.29,29.25,0,25.66,20.274,15.856,12.618,9.398,6.648,3.925,1.411,2.2982,0.9048,0.4089
2023-07-02,1643,29.606,27.01,0,26.004,20.705,16.157,12.509,9.014,6.652,3.642,1.391,2.0304,0.7553,0.3743
2023-07-03,1644,29.851,25.58,0,26.548,20.938,16.444,12.66,9.724,6.795,3.267,1.654,1.7675,0.657,0.4027
2023-07-04,1645,30.064,28.85,0,26.49,21.216,16.44,12.693,9.937,6.69,3.63,1.881,2.2528,0.8692,0.3893
2023-07-05,1646,30.306,25.05,0,26.719,20.982,16.266,12.868,9.892,6.845,3.712,1.679,1.7145,0.6488,0.2863
2023-07-06,1647,30.781,30.28,0,27.12,21.435,16.993,12.933,9.907,7.159,3.586,1.358,2.463,1.0098,0.4406
2023-07-07,1648,29.868,28.04,0,25.75,20.646,16.264,12.881,9.653,6.664,3.641,1.062,2.0829,0.8166,0.4263
2023-07-08,1649,29.458,29.17,0,25.869,20.288,16.027,12.838,9.591,6.458,3.369,1.592,2.216,0.8739,0.4141
2023-07-09,1650,29.123,28.71,0,25.753,20.558,15.887,12.212,9.139,6.556,3.884,1.24,2.1921,0.8581,0.4832
2023-07-10,1651,29.161,25.72,0,25.743,20.526,16.043,12.267,9.539,6.313,3.725,1.394,1.7621,0.7448,0.3874
2023-07-11,1652,28.373,26.02,0,24.555,19.803,15.576,12.187,9.227,6.093,3.234,1.354,1.672,0.6761,0.394
2023-07-12,1653,29.144,25.34,0,25.594,20.336,15.677,12.142,9.541,6.523,3.656,1.239,1.7364,0.8188,0.3126
2023-07-13,1654,29.478,26.58,0,25.429,20.53,16.066,12.302,9.127,6.565,3.338,1.451,1.9394,0.7626,0.4671
2023-07-14,1655,29.402,28.6,0,25.622,20.471,15.809,11.953,9.043,6.504,3.969,1.775,2.2728,0.9079,0.4785
2023-07-15,1656,29.106,25.78,0,25.595,20.091,15.855,11.682,9.572,6.579,3.756,1.543,1.8218,0.6256,0.4487
2023-07-16,1657,29.739,24.76,0,25.877,20.376,15.982,12.721,9.734,6.497,3.742,1.587,1.6968,0.7026,0.4198
2023-07-17,1658,29.187,27.5,0,25.25,20.186,15.669,12.631,9.397,6.152,3.597,1.423,1.9688,0.8344,0.355
2023-07-18,1659,28.775,26.81,0,24.825,20.039,15.414,12.233,9.597,6.618,3.683,1.155,1.8414,0.7779,0.4185
2023-07-19,1660,28.309,24.69,0,24.73,19.654,15.093,11.808,9.012,6.59,3.104,1.355,1.599,0.6774,0.3427
2023-07-20,1661,28.751,25.08,0,24.939,19.847,15.808,12.185,9.136,6.268,2.988,1.229,1.6277,0.6733,0.3504
2023-07-21,1662,28.84,25.55,0,25.146,19.584,16.058,11.985,9.377,6.224,3.201,1.266,1.7186,0.6884,0.386
2023-07-22,1663,29.482,26.5,0,25.699,20.353,16.152,12.129,9.616,6.568,3.732,1.108,1.8737,0.8033,0.4612
2023-07-23,1664,28.91,28.62,0,24.978,19.852,15.623,12.032,9.176,6.155,3.541,1.247,2.18,0.8251,0.4152
2023-07-24,1665,28.542,23.99,0,24.738,19.976,15.355,11.995,9.192,6.216,2.754,1.459,1.5028,0.676,0.2734
2023-07-25,1666,27.373,25.51,0,23.937,19.157,15.025,11.364,8.577,6.119,3.162,1.29,1.7538,0.5852,0.2489
2023-07-26,1667,29.009,25.64,0,25.029,20.17,15.862,12.322,9.248,6.186,3.845,1.344,1.7725,0.6561,0.3946
2023-07-27,1668,27.798,24.16,0,24.511,19.502,15.054,11.406,8.598,6.237,3.309,1.369,1.522,0.5546,0.299
2023-07-28,1669,28.441,25.04,0,24.323,19.578,15.361,11.865,9.277,6.336,3.557,1.076,1.6761,0.6399,0.2485
2023-07-29,1670,27.041,24.85,0,23.143,18.775,14.623,11.196,8.55,6.038,3.344,1.085,1.5705,0.6633,0.3461
2023-07-30,1671,27.561,24.47,0,23.849,18.912,14.507,11.555,8.328,6.064,3.309,1.376,1.5847,0.6357,0.3617
2023-07-31,1672,27.532,25.58,0,23.507,18.86,14.884,11.795,8.613,5.771,3.597,1.152,1.6834,0.681,0.4149
2023-08-01,1673,28.238,26.5,0,24.715,19.56,15.384,11.81,9.055,6.073,3.289,1.237,1.8892,0.7866,0.4411
2023-08-02,1674,28.309,28.19,0,24.505,19.348,15.194,11.363,8.841,6.236,3.452,1.279,2.1537,0.7796,0.376
2023-08-03,1675,27.928,27.66,0,24.212,19.444,15.026,11.64,8.895,6.139,3.473,1.325,2.1132,0.7705,0.3774
2023-08-04,1676,27.564,23.9,0,23.909,18.785,14.931,11.513,8.619,5.906,3.151,0.99,1.4568,0.5489,0.3205
2023-08-05,1677,27.833,24.61,0,24.095,19.171,15.101,11.793,8.619,6.117,3.366,1.336,1.5935,0.5488,0.2989
2023-08-06,1678,27.743,23.59,0,24.121,19.01,15.237,11.773,8.431,6.166,3.204,1.005,1.4584,0.5696,0.2949
2023-08-07,1679,26.973,23.04,0,23.341,19.151,14.617,11.185,8.584,5.988,2.897,0.829,1.3017,0.4131,0.308
2023-08-08,1680,27.112,23.6,0,23.659,18.328,14.465,10.91,8.392,6.229,2.948,0.854,1.4302,0.5095,0.2336
2023-08-09,1681,28.134,22.78,0,24.339,19.252,14.993,11.638,8.737,6.357,3.399,1.169,1.2874,0.6563,0.2891
2023-08-10,1682,27.604,23.36,0,24.066,19.108,14.684,11.101,8.637,5.628,3.065,1.184,1.3612,0.5647,0.3482
2023-08-11,1683,27.735,23.38,0,24.061,18.747,14.714,11.413,8.607,5.639,3.105,1.258,1.4281,0.554,0.3656
2023-08-12,1684,26.547,24.36,0,22.882,18.232,14.188,10.886,8.365,5.988,2.933,1.289,1.5209,0.5762,0.2499
2023-08-13,1685,27.019,22.32,0,23.384,18.581,14.433,11.179,8.38,5.983,3.575,1.046,1.2475,0.4435,0.2986
2023-08-14,1686,26.036,21.05,0,22.214,17.848,13.961,10.851,8.061,5.652,3.4,1.112,1.0095,0.4134,0.1432
2023-08-15,1687,26.174,26.14,0,22.516,18.083,14.587,10.969,7.776,5.381,2.934,1.155,1.7593,0.681,0.3708
2023-08-16,1688,26.687,22.6,0,23.122,18.488,14.412,11.173,8.364,5.757,3.246,1.107,1.2832,0.5505,0.2885
2023-08-17,1689,26.194,24.0,0,22.45,17.827,14.156,10.681,8.12,5.097,3.007,1.26,1.4645,0.5354,0.3304
2023-08-18,1690,26.413,20.78,0,22.842,18.051,14.112,10.774,8.375,5.525,3.051,0.997,0.919,0.4869,0.2945
2023-08-19,1691,26.34,24.2,0,22.724,18.296,14.131,10.471,8.151,5.328,3.117,1.158,1.5085,0.6164,0.3569
2023-08-20,1692,26.386,23.13,0,22.806,18.242,14.64,10.907,8.048,5.751,3.254,0.759,1.3103,0.4637,0.3445
2023-08-21,1693,26.017,22.61,0,22.293,17.831,14.03,10.672,7.792,5.235,2.817,0.7,1.2379,0.4705,0.2698
2023-08-22,1694,26.15,23.57,0,22.426,17.785,13.885,10.405,8.226,5.383,2.895,0.748,1.4945,0.5274,0.2847
2023-08-23,1695,26.022,22.43,0,22.308,17.759,13.946,10.718,7.955,5.27,3.082,1.128,1.3335,0.4894,0.2358
2023-08-24,1696,25.813,21.05,0,22.622,17.902,13.841,10.551,8.186,5.034,3.05,1.013,1.05,0.4898,0.2462
2023-08-25,1697,26.11,22.76,0,22.741,17.913,14.057,10.899,7.988,5.327,2.525,0.728,1.3273,0.4762,0.3451
2023-08-26,1698,25.79,23.26,0,22.027,17.973,13.552,10.741,8.143,5.306,2.73,0.641,1.2776,0.4855,0.2681
2023-08-27,1699,25.149,22.1,0,21.93,17.316,13.093,10.22,8.036,5.076,3.143,0.732,1.2456,0.5003,0.3194
2023-08-28,1700,25.498,19.55,0,21.714,17.509,13.574,10.113,7.893,5.241,2.699,0.924,0.9121,0.3914,0.1807
2023-08-29,1701,24.597,19.88,0,21.003,16.76,13.479,9.977,7.699,5.432,2.798,0.85,0.8877,0.3062,0.1812
2023-08-30,1702,24.712,22.89,0,20.975,16.55,13.336,9.865,7.693,5.488,2.75,0.347,1.365,0.5348,0.2892
2023-08-31,1703,23.967,20.93,0,20.738,16.106,12.859,9.691,7.773,4.955,2.676,0.689,1.0349,0.4458,0.2185
2023-09-01,1704,25.502,21.19,0,21.869,17.307,13.689,10.579,8.004,5.007,3.117,0.886,1.1579,0.449,0.2848
2023-09-02,1705,24.73,20.61,0,20.938,16.68,12.995,9.927,7.748,5.031,2.462,0.808,0.8522,0.3616,0.2302
2023-09-03,1706,25.484,19.93,0,21.814,17.504,13.449,10.742,7.499,5.621,2.764,1.078,0.9078,0.4233,0.212
2023-09-04,1707,24.148,16.78,0,20.464,16.586,12.55,9.435,7.296,4.903,2.273,0.986,0.344,0.1418,0.1398
2023-09-05,1708,24.842,20.38,0,20.987,17.262,13.289,10.145,7.732,5.208,2.725,0.647,0.9792,0.3774,0.2666
2023-09-06,1709,24.488,18.16,0,21.385,16.896,13.228,10.113,7.587,4.727,2.794,0.772,0.5224,0.2887,0.111
2023-09-07,1710,23.848,20.1,0,20.394,16.551,12.463,9.571,7.24,4.774,2.814,0.644,0.8167,0.4091,0.2899
2023-09-08,1711,23.742,19.19,0,20.345,15.938,12.619,9.291,6.899,4.709,2.256,0.504,0.752,0.3037,0.1613
2023-09-09,1712,24.056,20.25,0,20.492,16.279,12.751,9.638,7.116,4.588,2.378,0.886,0.9251,0.379,0.1585
2023-09-10,1713,23.509,20.73,0,19.966,16.331,12.386,9.32,7.448,4.71,2.377,0.3,0.9121,0.3325,0.2451
2023-09-11,1714,24.147,19.77,0,20.84,16.481,13.15,10.156,7.142,4.884,2.297,0.709,0.8198,0.3461,0.1653
2023-09-12,1715,24.048,16.84,0,20.18,16.273,12.59,9.847,7.473,5.019,2.369,0.901,0.4605,0.0875,0.2352
2023-09-13,1716,22.968,17.17,0,19.504,15.699,12.062,9.044,7.114,4.651,2.571,0.507,0.3818,0.1784,0.0849
2023-09-14,1717,23.467,17.47,0,20.298,15.92,12.221,9.494,7.001,5.055,2.691,0.803,0.4438,0.1831,0.1653
2023-09-15,1718,23.82,19.12,0,20.303,16.04,12.85,9.453,6.777,4.763,2.378,1.116,0.8112,0.2877,0.2367
2023-09-16,1719,23.189,18.21,0,19.788,15.403,12.369,9.238,6.684,4.639,2.536,0.719,0.53,0.357,0.1016
2023-09-17,1720,22.927,15.05,0,19.897,15.464,12.264,9.075,6.928,4.589,2.69,0.456,0.0887,0.1651,0.1687
2023-09-18,1721,23.638,17.95,0,20.082,16.09,12.538,9.409,6.938,4.843,2.621,0.989,0.5738,0.2204,0.1478
2023-09-19,1722,23.141,17.59,0,19.63,15.674,12.193,9.01,7.263,4.994,2.577,0.881,0.4427,0.2404,0.2208
2023-09-20,1723,23.281,17.65,0,19.997,15.541,12.081,9.575,6.836,4.666,2.405,0.347,0.5509,0.2535,0.0835
2023-09-21,1724,23.081,17.15,0,19.572,15.961,12.553,9.126,6.742,5.002,2.656,0.704,0.4616,0.2061,0.1862
2023-09-22,1725,22.123,16.27,0,18.758,14.835,11.487,8.891,6.904,4.1,2.127,0.852,0.3409,0.2345,0.1611
2023-09-23,1726,22.029,15.38,0,18.559,14.874,11.491,9.036,6.801,4.308,2.235,0.426,0.1995,0.0728,0.1139
2023-09-24,1727,22.816,14.56,0,19.36,15.19,12.203,9.259,7.388,4.842,2.18,0.568,-0.0648,0.0348,0.0194
2023-09-25,1728,22.357,15.97,0,18.904,15.523,11.788,9.317,6.762,4.587,2.379,0.701,0.2281,0.2205,0.1076
2023-09-26,1729,21.881,14.64,0,18.367,14.607,11.827,9.115,6.859,4.415,2.328,0.889,0.0352,0.0831,0.0257
2023-09-27,1730,22.903,15.68,0,19.678,15.503,11.971,9.285,7.108,4.782,2.119,0.563,0.1551,0.1673,0.1512
2023-09-28,1731,21.112,15.75,0,17.771,14.362,11.099,8.489,6.425,4.219,2.166,0.219,0.1883,0.0953,0.0481
2023-09-29,1732,22.457,15.4,0,19.061,15.287,12.127,9.208,6.956,4.438,2.14,0.8,0.1595,0.0739,0.102
2023-09-30,1733,23.364,15.1,0,20.353,15.755,12.616,9.463,7.122,4.578,2.231,0.341,0.139,0.0576,0.0842
2023-10-01,1734,21.702,15.49,0,18.772,14.513,11.406,8.691,6.534,4.262,1.81,0.617,0.2504,0.0897,0.1357
2023-10-02,1735,21.567,12.66,0,18.683,14.76,11.393,9.087,6.164,4.286,2.073,0.254,-0.3702,-0.0839,0.1136
2023-10-03,1736,21.437,14.03,0,18.176,14.597,11.408,8.522,6.605,4.446,1.643,0.344,0.0624,0.0167,0.1051
2023-10-04,1737,22.51,15.97,0,19.466,15.161,11.903,9.142,6.517,4.764,1.755,0.658,0.2646,0.1789,0.0776
2023-10-05,1738,21.609,12.95,0,18.209,14.378,11.407,8.799,6.452,4.527,1.655,0.726,-0.2513,-0.0316,-0.0175
2023-10-06,1739,21.467,12.27,0,18.385,14.13,11.333,8.571,6.441,4.3,2.123,0.566,-0.2921,0.0058,0.0234
2023-10-07,1740,21.14,13.63,0,18.403,14.027,10.884,8.534,6.352,4.516,2.051,0.295,-0.1733,0.0648,0.0863
2023-10-08,1741,21.692,11.84,0,18.367,14.492,11.509,8.727,6.717,4.502,2.105,0.311,-0.3436,-0.0168,0.0841
2023-10-09,1742,21.88,14.83,0,18.865,15.219,11.175,9.067,6.55,4.505,2.033,0.331,0.0328,0.1026,0.1979
2023-10-10,1743,22.119,12.77,0,19.022,14.915,11.668,9.157,6.231,4.509,2.013,0.709,-0.2383,-0.0285,0.1279
2023-10-11,1744,22.296,12.05,0,18.998,15.095,11.649,9.085,6.692,4.568,2.059,0.528,-0.3634,-0.0736,-0.0866
2023-10-12,1745,21.265,11.59,0,18.278,13.93,10.868,8.832,6.203,4.051,2.391,0.682,-0.4604,-0.0983,-0.0437
2023-10-13,1746,21.919,11.71,0,18.855,14.886,11.697,8.902,7.078,4.563,2.301,0.679,-0.3627,-0.0337,-0.0061
2023-10-14,1747,21.577,11.7,0,18.403,14.54,11.358,8.834,6.637,4.871,2.133,0.54,-0.3198,-0.152,0.0271
2023-10-15,1748,21.346,12.52,0,18.885,14.63,10.929,8.645,6.46,4.079,2.178,0.608,-0.2959,-0.0551,0.0525
2023-10-16,1749,20.669,12.57,0,17.421,13.975,10.786,8.218,6.154,4.465,2.201,0.79,-0.1565,-0.066,0.0225
2023-10-17,1750,21.583,9.83,0,18.423,14.446,11.377,8.614,6.181,4.575,2.056,0.94,-0.718,-0.1648,-0.0204
2023-10-18,1751,21.711,10.41,0,18.236,14.355,11.175,8.773,6.183,4.245,2.361,0.839,-0.5119,-0.0919,-0.0314
2023-10-19,1752,20.723,12.51,0,17.768,13.998,10.62,8.373,6.416,4.179,2.238,0.468,-0.2822,-0.0614,0.0455
2023-10-20,1753,21.284,12.09,0,17.864,14.466,10.964,8.724,6.278,4.352,2.202,0.36,-0.3646,-0.0545,0.0653
2023-10-21,1754,21.509,10.18,0,18.05,14.969,11.233,8.591,6.269,4.123,2.358,1.07,-0.6748,-0.0617,0.0057
2023-10-22,1755,19.989,10.27,0,17.181,13.29,10.758,7.704,6.249,4.111,1.935,0.244,-0.5944,-0.1605,-0.0295
2023-10-23,1756,21.548,9.93,0,18.665,14.896,11.262,8.576,6.548,4.582,2.189,0.814,-0.7114,-0.2232,-0.0191
2023-10-24,1757,21.738,11.59,0,18.432,14.849,11.375,8.773,6.689,4.4,2.312,1.115,-0.4329,-0.0801,-0.1065
2023-10-25,1758,20.801,12.71,0,18.139,13.798,10.769,8.232,6.215,4.192,2.312,0.742,-0.3148,-0.1028,-0.0637
2023-10-26,1759,20.339,11.22,0,17.872,13.595,10.798,8.107,6.28,4.5,2.045,0.445,-0.4803,-0.1266,-0.0175
2023-10-27,1760,21.468,11.25,0,18.437,14.558,11.954,8.531,6.709,4.276,2.525,0.637,-0.4769,-0.1066,0.0759
2023-10-28,1761,20.489,9.58,0,17.607,13.895,10.503,8.228,5.786,4.333,2.483,0.392,-0.759,-0.1342,0.0278
2023-10-29,1762,20.72,11.3,0,18.014,13.973,10.977,8.177,5.833,4.156,2.088,0.44,-0.4927,-0.2072,0.0418
2023-10-30,1763,21.369,11.41,0,18.461,14.592,11.612,8.511,6.049,4.674,2.477,0.638,-0.4698,-0.1185,-0.0074
2023-10-31,1764,21.941,7.99,0,18.641,14.695,11.519,8.999,6.655,4.353,2.352,0.894,-1.0105,-0.1926,-0.0175
2023-11-01,1765,21.172,8.75,0,17.926,14.511,11.367,8.502,6.448,4.322,2.3,0.432,-0.8862,-0.1846,-0.0416
2023-11-02,1766,22.002,9.05,0,18.593,15.349,11.644,8.904,6.858,4.571,2.329,0.795,-0.7598,-0.2017,-0.1172
2023-11-03,1767,21.404,9.94,0,18.335,14.607,10.791,8.894,6.385,4.362,2.249,0.423,-0.6373,-0.1471,-0.0636
2023-11-04,1768,21.466,6.81,0,18.328,14.553,11.449,8.677,6.529,4.57,2.377,0.336,-1.1922,-0.3936,-0.0859
2023-11-05,1769,22.35,6.85,0,19.338,14.839,11.906,8.918,6.961,4.969,2.48,0.479,-1.1102,-0.3034,-0.131
2023-11-06,1770,21.467,7.34,0,17.906,14.355,11.491,8.937,6.582,4.663,2.533,0.618,-0.9999,-0.2335,-0.1002
2023-11-07,1771,22.508,6.52,0,19.286,15.491,11.774,8.597,6.738,4.683,2.761,0.921,-1.2158,-0.3449,-0.0958
2023-11-08,1772,21.565,7.02,0,18.399,14.848,11.507,8.688,6.756,4.721,1.962,0.745,-1.0161,-0.3972,-0.1503
2023-11-09,1773,21.752,6.09,0,18.684,14.816,11.538,8.866,7.089,4.327,2.509,0.761,-1.3113,-0.3354,-0.0955
2023-11-10,1774,22.676,5.94,0,19.283,15.633,11.669,9.254,6.971,4.575,2.61,0.591,-1.193,-0.3315,-0.1029
2023-11-11,1775,22.032,6.63,0,18.933,15.197,11.636,9.149,6.591,4.788,2.524,0.682,-1.0859,-0.3414,-0.118
2023-11-12,1776,22.286,6.48,0,19.203,15.256,12.05,8.779,7.011,4.503,2.532,0.872,-1.152,-0.2769,-0.0128
2023-11-13,1777,22.863,7.4,0,19.356,15.578,12.192,9.127,7.018,4.574,2.584,0.63,-1.0036,-0.1886,0.042
2023-11-14,1778,22.349,6.29,0,19.344,15.343,11.954,9.11,6.795,4.369,2.265,0.571,-1.1773,-0.3908,-0.0376
2023-11-15,1779,20.657,7.95,0,17.526,14.04,11.199,8.422,5.853,4.6,2.484,0.356,-1.0552,-0.2678,-0.0204
2023-11-16,1780,23.177,7.37,0,19.896,15.921,12.454,9.39,7.499,4.791,2.809,0.945,-1.0707,-0.2853,-0.0962
